Reference_type,access_date,alternate_title,assessment_id,author,date,edition,externalBibCode,internal_taxon_id,internal_taxon_name,isbnissn,keywords,number,number_of_volumes,pages,place_published,publisher,secondary_author,secondary_title,section,short_title,submission_type,title,type,url,volume,year
Assessment,,"",202020399,"Speybroeck, J., Beukema, W., Bok, B., Van Der Voort, J. and Velikov, I","","",,196236041,Pelobates vespertinus,"","","","","",London-New York,Bloomsbury,"","","","",Published,Field Guide to the Amphibians & Reptiles of Britain and Europe,book,"","",2016
Assessment,,"",202020399,IUCN,28 October 2024,"",,196236041,Pelobates vespertinus,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,"",202022250,"Perret, J.-L.","","",,110466172,Xenopus laevis,"","","","",289-464,"","","",Zoologische Jahrbuecher fuer Systematik,"","",Published,Les Amphibiens du Cameroun,journal article,"",8,1966
Assessment,,"",202022250,"Schiøtz, A.","","",,110466172,Xenopus laevis,"","","","",1-92,"","","",Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening,"","",Published,The amphibians of Nigeria,journal article,"",125,1963
Assessment,,,202022250,"Stewart, M.M.",,,,110466172,Xenopus laevis,,,,,,Albany,State University of New York Press,,,,,,Amphibians of Malawi,Book,,,1967
Assessment,,,202022250,"Channing, A.",,,,110466172,Xenopus laevis,,,,,,Ithaca and London,Cornell University Press,,,,,,Amphibians of Central and Southern Africa,Book,,,2001
Assessment,,"",202022250,"Poynton, J.C. and Broadley, D.G.","","",,110466172,Xenopus laevis,"","","","",503-553,"","","",Annals of the Natal Museum,"","",Published,"Amphibia Zambesiaca. 1. Scolecomorphidae, Pipidae, Microhylidae, Hemisidae, Arthroleptidae",journal article,"",26,1985
Assessment,,,202022250,"Stebbins, R.C.",,,,110466172,Xenopus laevis,,,,,,"Boston, Massachusetts",Houghton Mifflin Company,,,,,,A Field Guide to Western Reptiles and Amphibians. Second Edition,Book,,,1985
Assessment,,,202022250,"Stebbins, R.C.",,,,110466172,Xenopus laevis,,,,,,"Boston, Massachusetts",Houghton Mifflin Company,,,,,,"A Field Guide to Western Reptiles and Amphibians, Third Edition",Book,,,2003
Assessment,,"",202022250,"Veloso, A. and Navarro, J.","","",,110466172,Xenopus laevis,"","",2,"",481-539,"","","",Bollettino del Museo Regionale di Scienze Naturali - Torino,"","",Published,Lista Sistemática y distribución geográfica de anfibios y reptiles de Chile,journal article,"",6,1988
Assessment,,"",202022250,"Channing, A. and Griffin, M.","","",,110466172,Xenopus laevis,"","","","",101-116,"","","",Madoqua,"","",Published,An annotated checklist of the frogs of Namibia,journal article,"",18,1993
Assessment,,"",202022250,"Broadley, D.G.","","",,110466172,Xenopus laevis,"","","","",1-143,"","","",Puku,"","",Published,The reptiles and amphibians of Zambia,journal article,"",6,1971
Assessment,,,202022250,"Minter, L.R., Burger, M., Harrison, J.A., Braack, H.H., Bishop, P.J. and Knoepfer, D.",,,,110466172,Xenopus laevis,,,,,,"Washington, D.C.",SI/MAB Series No. 9,,,,,,"Atlas and Red Data Book of the Frogs of South Africa, Lesotho and Swaziland",Book,,,2004
Assessment,,"",202022250,"Lambiris, A.J.L.","","",,110466172,Xenopus laevis,"","","","",1-247,"","","","Museo Regionale di Scienze Naturali Torino, Monografia","","",Published,The frogs of Zimbabwe,journal article,"",10,1989
Assessment,,,202022250,"Passmore, N.I. and Carruthers, V.C.",,,,110466172,Xenopus laevis,,,,,,Johannesburg,Southern Book Publishers and Witwatersrand University Press,,,,,,"South African Frogs, 2nd Edition",Book,,,1995
Assessment,,,202022250,"Wager, V.A.",,,,110466172,Xenopus laevis,,,,,,Craighall,Delta Books,,,,,,"Frogs of South Africa, 2nd edition",Book,,,1986
Assessment,,"",202022250,"Hopkins, S. and Channing, A.","","",,110466172,Xenopus laevis,"","",4,"",334-336,"","","",Herpetological Review,"","",Published,"Chytrid fungus in Northern and Western Cape frog populations, South Africa",journal article,"",34,2003
Assessment,,"",202022250,"Tinsley, R.C. and Kobel, H.R.","","",,110466172,Xenopus laevis,"","","","","",London,"Zoological Society of London, Clarendon Press","","","","",Published,The Biology of <i>Xenopus</i>,book,"","",1996
Assessment,,"",202022250,"Vigny, C.","","",,110466172,Xenopus laevis,"","","","",103-122,"","","",Journal of Zoology,"","",Published,The mating calls of 12 species and sub-species on the genus <i>Xenopus</i> (Amphibia: Anura),journal article,"",168,1979
Assessment,,"",202022250,"Kobel, H.R., du Pasquier, L., Fischberg, M., and Gloor, H.","","",,110466172,Xenopus laevis,"","","","",919-926,"","","",Revue Suisse de Zoologie,"","",Published,"<i>Xenopus amieti</i> sp. nov. (Anura: Pipidae) from the Cameroons, another case of tetraploidy",journal article,"",87,1980
Assessment,,"",202022250,"Tinsley, R.C.","","",,110466172,Xenopus laevis,"","","","",133-150,"","","",Monitore Zoologico Italiano N.S. Supplemento,"","",Published,Interaction between Xenopus species (Anura: Pipidae),journal article,"",15,1981
Assessment,,"",202022250,"Kobel, H.R., Barundun, B. and Thiebaud, C.H.","","",,110466172,Xenopus laevis,"","","","",13-17,"","","",Herpetological Journal,"","",Published,Mitochondrial rDNA phylogeny in <i>Xenopus</i>,journal article,"",8,1998
Assessment,,"",202022250,"Loumont, C. and Kobel, H.R.","","",,110466172,Xenopus laevis,"","","","",731-738,"","","",Revue Suisse de Zoologie,"","",Published,"<i>Xenopus longipes</i> sp. nov., a new polyploid pipid from western Cameroon",journal article,"",98,1991
Assessment,,"",202022250,"Measey, G.J.","","",,110466172,Xenopus laevis,"","","","",547-555,"","","",Journal of Zoology,"","",Published,"Growth and ageing of feral Xenopus laevis (Daudin) in South Wales, U.K.",journal article,"",254,2001
Assessment,,,202022250,"Smith, E.E., Du Preez, L.H., Gentles, A., Solomon, K.R., Tandler, B., Carr, J.A., Van der Kraak, G., Kendall, R.J., Giesy, J.P. and Gross, T.",,,,110466172,Xenopus laevis,,,54,,69-76.,,,,African Journal of Herpetology,,,,Assessment of laryngeal muscle and testicular cell types in Xenopus laevis (Anura Pipidae) inhaboting maize and non-maize growing areas of South Africa,Journal Article,,,2005
Assessment,,,202022250,"Du Preez, L.H., Solomon, K.R., Carr, J.A., Giesy, J.P., Gross, T.S., Kendall, R.J., Smith, E.E., Van der Kraak, G. and Weldon, C.",,,,110466172,Xenopus laevis,,,54,,61-68.,,,,African Journal of Herpetology,,,,Population structure of the African clawed frog (Xenopus laevis) in maize-growing areas with atrazone application versus non-maize growing areas in South Africa.,Journal Article,,,2005
Assessment,,"",202022250,"Measey, G.J.","","",,110466172,Xenopus laevis,"","","","",287-298,"","","",Journal of Zoology,"","",Published,"Diet of feral Xenopus laevis (Daudin) in South Wales, U.K.",journal article,"",246,1998
Assessment,,"",202022250,"Picker, M.","","",,110466172,Xenopus laevis,"","","","",150-158,"","","",South African journal of zoology,"","",Published,Xenopus laevis (Anura: Pipidae) mating systems. A preliminary synthesis with some data on the female phonoresponse,journal article,"",15,1980
Assessment,,"",202022250,"Measey, G.J. and Channing, A.","","",,110466172,Xenopus laevis,"","","","",321-330,"","","",Amphibia-Reptilia,"","",Published,Phylogeography of the genus Xenopus in southern Africa,journal article,"",24,2003
Assessment,,"",202022250,"Baker, C. and White, J.","","",,110466172,Xenopus laevis,"","","","",84-87,"","","",Freshwater Mar. Aquarium,"","",Published,Spawning of African clawed frogs,journal article,"",10,1987
Assessment,,"",202022250,"Measey, G.J. and Tinsley, R.C.","","",,110466172,Xenopus laevis,"","","","",23-27,"","","",Herpetological Journal,"","",Published,Feral Xenopus laevis in South Wales,journal article,"",8,1998
Assessment,,"",202022250,"Weldon, C., du Preez, L.H., Hyatt, A.D., Muller, R. and Speare, R.","","",,110466172,Xenopus laevis,"","",12,"",2100-2105,"","","",Emerging Infectious Diseases,"","",Published,Origin of the Amphibian chytrid fungus.,journal article,"",10,2004
Assessment,,,202022250,"Weldon, C.",,,,110466172,Xenopus laevis,,,51,,1-2,,,,FrogLog,,,,Chytridiomycosis survey in South Africa,Journal Article,,,2002
Assessment,,,202022250,"Faraone, F.P., Lillo, F., Giacalone, G. and Lo Valvo, M.",,,,110466172,Xenopus laevis,,,,,405-412.,,,,Amphibia-Reptilia,,,,"The large invasive population of Xenopus laevis in Sicily, Italy.",Journal Article,,29,2008
Assessment,,,202022250,"Lillo, F., Marrone, F., Sicilia, A., Castelli, G. and Zava, B.",,,,110466172,Xenopus laevis,,,,,63-64.,,,,Herpetozoa,,,,"An invasive population of Xenopus laevis (Daudin, 1802) in Italy.",Journal Article,,18,2005
Assessment,,,202022250,"Rebelo, R., Gil, F., Santos, C., Faria, C., Almada, V., Amaral, P., Bernardes, M. and Leitão, D.",,,,110466172,Xenopus laevis,,,,,,"Oporto, Portugal.",Societas Europaea Herpetologica,,14th European Congress of Herpetology.,,,,"Xenopus laevis, a new exotic amphibian in Portugal.",Conference Proceedings,,,2007
Assessment,,"",202022250,"Joger, U.","","",,110466172,Xenopus laevis,"","","","",85-102,Bonn,Museum Alexander Koenig,G. Peters and R. Hutterer,Vertebrates in the Tropics,"","",Published,"The herpetofauna of the Central African Republic, with description of a new species of <i>Rhinotyphlops</i> (Serpentes: Typhlopidae)",book section,"","",1990
Assessment,,,202022250,"Bates, M.F. and Haacke, W.D.",,,,110466172,Xenopus laevis,,,,,101-158,,,,"Navorsinge van die Nasionale Museum, Bloemfontein",,,Published,The frogs of Lesotho: diversity and distribution,journal article,,19,2003
Assessment,,,202022250,"Lambiris, A.J.L.",,,,110466172,Xenopus laevis,,,,,1-210,,,,Lammergeyer,,,Published,A review of the amphibians of Natal,journal article,,39,1989
Assessment,,"",202022250,"Lafferty, K.D. and Page, C.J.","","",,110466172,Xenopus laevis,"","","","",589-592,"","","",Copeia,"","",,"Predation on the endangered tidewater goby, <i>Eucyclogobius newberryi</i>, by the introduced African clawed frog, <i>Xenopus laevis</i>, with notes on the frog's parasites",Journal Article,"",1997,1997
Assessment,,"",202022250,"Furman, B.L.S., Bewick, A.J., Harrison, T.L., Greenbaum, E., Gvoždík, V., Kusamba, C. and Evans, B.J.","","",,110466172,Xenopus laevis,"","","","",909-925,"","","",Molecular Ecology,"","",Published,"Pan-African phylogeography of a model organism, the African clawed frog ‘<i>Xenopus laevis</i>’",journal article,"",24,2015
Assessment,,,202022250,"Tinsley, R., Stott, L.C., Viney, M.E., Mable, B.K. and Tinsley, M.C.",,,,110466172,Xenopus laevis,,,11,,3183-3195,,,,Biological Invasions,,,Published,"Extinction of an introduced warm-climate alien species, <i>Xenopus laevis</i>, by extreme weather events.",journal article,,17,2015
Assessment,,"",202022250,"Frost, D.R. ","","",,110466172,Xenopus laevis,"","","","","","New York, USA",American Museum of Natural History,"","","","","",Amphibian Species of the World: an Online Reference. Version 6.1,electronic source,https://amphibiansoftheworld.amnh.org,"",2021
Assessment,,"",202022250,IUCN,28 October 2024,"",,110466172,Xenopus laevis,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,"",202022987,"Barrio-Amorós, C.L., Rojas-Runjaic, F.J.M. and Señaris, J.C.","","",,58565,Aquarana catesbeianus,"","",1 [Special Section],"",e180 (1-198),"","","",Amphibian & Reptile Conservation ,"","",Published,"Catalogue of the amphibians of Venezuela: Illustrated and annotated species list, distribution, and conservation",journal article,"",13,2019
Assessment,,,202022987,"Lynch, J.D.",,,,58565,Aquarana catesbeianus,,,1,,135-155,,,,Caldasia,,,,The amphibian fauna in the Villavicencio region of Eastern Colombia,Journal Article,,28,2006
Assessment,,"",202022987,"Lim, K.P. and Lim, F.L.K.","","",,58565,Aquarana catesbeianus,"","","","","",Singapore,Singapore Science Centre,"","","","",Published,A Guide to the Amphibians and Reptiles of Singapore,book,"","",1992
Assessment,,,202022987,"Blackburn, L., Nanjappa, P. and Lannoo, M.J.",,,,58565,Aquarana catesbeianus,,,,,,"Muncie, IN, USA",Ball State University,,,,,,An Atlas of the Distribution of U.S. Amphibians,Book,,,2001
Assessment,,"",202022987,"Arnold, E.N","","",,58565,Aquarana catesbeianus,"","","","",288,"",Princeton University Press,"","","","",Published,Reptiles and Amphibians of Europe,book,"","",2003
Assessment,,,202022987,"Mount, R.H.",,,,58565,Aquarana catesbeianus,,,,,,"Auburn, Alabama",Auburn University Agricultural Experiment Station,,,,,,The Reptiles and Amphibians of Alabama,Book,,,1975
Assessment,,,202022987,"Vogt, R.C.",,,,58565,Aquarana catesbeianus,,,,,205 pp.,"Milwaukee, WI, USA",Milwaukee Public Museum,,,,,,Natural History of Amphibians and Reptiles of Wisconsin,Book,,,1981
Assessment,,"",202022987,"Johnson, T.R.","","",,58565,Aquarana catesbeianus,"","","","","",Kansas,"University of Kansas Museum of Natural History, Pub. Ed. Ser. 6","","","","",Published,The Amphibians of Missouri,book,"","",1977
Assessment,,,202022987,"Minton Jr, S.A.",,,,58565,Aquarana catesbeianus,,,,,v + 346 pp,"Indianapolis, IN, USA",Indiana Academy of Science Monographs 3,,,,,,Amphibians and Reptiles of Indiana,Book,,,1972
Assessment,,"",202022987,"Collins, J.T.","","",,58565,Aquarana catesbeianus,"","","","",xiii + 356 pp,Kansas,"University of Kansas Museum of Natural History, Public Education Series No. 8","","","","",Published,Amphibians and reptiles in Kansas. Second Edition,book,"","",1982
Assessment,,,202022987,"Barbour, R.W.",,,,58565,Aquarana catesbeianus,,,,,x + 334 pp,Lexington,University Press of Kentucky,,,,,,Amphibians and Reptiles of Kentucky,Book,,,1971
Assessment,,,202022987,"Serrano Serrano, J.M.",,,,58565,Aquarana catesbeianus,,,,,59,Mexico,Universidad Autónoma Metropolitana,,Departamento El Hombre y su Ambiente,,,,"Análisis espacial de la distribución de los anfibios en Sinaloa, México",Thesis,,,2006
Assessment,,"",202022987,"Ye, C.-Y., Fei, L. and Hu, S.Q.","","",,58565,Aquarana catesbeianus,"","","","","",Chengdu,Sichuan Publishing House of Science and Technology,"","","","",Published,Rare and Economic Amphibians of China,book,"","",1993
Assessment,,"",202022987,"Sengoku, S., Hikida, T., Matsui, M. and Nakaya, K.","","",,58565,Aquarana catesbeianus,"","","","","",Tokyo,Heibonsha Limited,"","","","",Published,"The Encyclopedia of Animals in Japan.  Volume 5. Amphibians, Reptiles, Chondrichthyes",book,"","",1996
Assessment,,"",202022987,"Zhao, E.-M. and Adler, K.","","",,58565,Aquarana catesbeianus,"","","","","","Oxford, Ohio",Society for the Study of Amphibians and Reptiles,"","","","",Published,Herpetology of China,book,"","",1993
Assessment,,,202022987,"Hammerson, G.A.",,,,58565,Aquarana catesbeianus,,,,,,Denver,"Colorado Division of Wildlife, Denver",,,,,,Amphibians and Reptiles in Colorado,Book,,,1982
Assessment,,,202022987,"Pleguezuelos, J.M., Márquez, R. and Lizana, M.",,,,58565,Aquarana catesbeianus,,,,,pp 584,Madrid,Dirección General de la Conservación de la naturaleza-Associación Herpetológica Española,,,,,,Atlas y Libro Rojo de los Anfibios y Reptiles de España,Book,,,2002
Assessment,,"",202022987,"Schlaepfer, M.A., Hoover, C. and Dodd Jr., C.K.","","",,58565,Aquarana catesbeianus,"","",3,"",256-264,"","","",BioScience,"","",Published,Challenges ineEvaluating the impact of the trade in amphibians and reptiles on wild populations,journal article,"",55,2005
Assessment,,"",202022987,"Dixo, M. and Verdade, V.K.","","",,58565,Aquarana catesbeianus,"","","","",1-20,"","","",Biota Neotropica,"","",Published,"Herpetofauna de serrapilheira da Reserva Florestal de Morro Grande, Cotia (SP)",journal article,"",6,2006
Assessment,,,202022987,"Maeda, N. and Matsui, M.",,,,58565,Aquarana catesbeianus,,,,,,Tokyo,"Bun-ichi Sogo Shuppan Co., Ltd",,,,,,Frogs and Toads of Japan. Revised edition,Book,,,1999
Assessment,,,202022987,"Yang, Y.-J.",,,,58565,Aquarana catesbeianus,,,,,,Taipei,Nature and Ecology Photographer's Society,,,,,,A Field Guide to the Frogs and Toads of Taiwan,Book,,,1998
Assessment,,"",202022987,"Hedges, S.B.","","",,58565,Aquarana catesbeianus,"","",3,"",290-303,"","","",Biodiversity and Conservation,"","",Published,Global amphibian declines: a perspective from the Caribbean,journal article,"",2,1993
Assessment,,"",202022987,"Hedges, S.B.","","",,58565,Aquarana catesbeianus,"","","","",211–254,"Baltimore, Maryland",The Johns Hopkins Press,W.E. Duellman,Patterns of Distribution of Amphibians. A Global Perspective,"","",Published,Distribution of amphibians in the West Indies,book section,"","",1999
Assessment,,,202022987,"Schwartz, A. and Henderson, R.W.",,,,58565,Aquarana catesbeianus,,,,,xvi + 720 pp,"Gainesville, Florida",University of Florida Press,,,,,,"Amphibians and Reptiles of the West Indies: Descriptions, Distributions and Natural History",Book,,,1991
Assessment,,"",202022987,"Hedges, S.B.","","",,58565,Aquarana catesbeianus,"","","","","","University Park, PA",Pennsylvania State University,"","","","",Published,Caribherp: database of West Indian amphibians and reptiles,electronic source,http://www.caribherp.net,"",2001
Assessment,,,202022987,"Joglar, R.L.",,,,58565,Aquarana catesbeianus,,,,,,Puerto Rico,Proyecto Coquí,,,,,,"Que Cante el Coquí Ensayos, Cartas y Otros Documentos Sobre la Conservación de la Biodiversidad en Puerto Rico (1987-1999)",Book,,,1999
Assessment,,"",202022987,"Barrio Amorós, C.L.","","",,58565,Aquarana catesbeianus,"","Venezuela, Amphibia, Anura, Declines","","",2-4,"","","",FrogLog,"","",Published,Amphibian decline in Venezuela - The state of knowledge,journal article,"",47,2001
Assessment,,"",202022987,"Rivero, J.A.","","",,58565,Aquarana catesbeianus,"","","","","","","Universidad de Puerto Rico, Editorial Universitaria","","","","",Published,Los anfibios y reptiles de Puerto Rico. [The Amphibians and Reptiles of Puerto Rico],book,"","",1978
Assessment,,,202022987,"Stebbins, R.C.",,,,58565,Aquarana catesbeianus,,,,,,"Boston, Massachusetts",Houghton Mifflin Company,,,,,,A Field Guide to the Reptiles and Amphibians of Eastern North America,Book,,,1985
Assessment,,"",202022987,"Dubois, A.","","",,58565,Aquarana catesbeianus,"","",10,"",305-352,"","","",Bulletin Mensuel de la Societe Linneenne de Lyon,"","",Published,Notes sur la clasification des Ranidae (Amphibiens Anoures),journal article,"",61,1992
Assessment,,"",202022987,"Pariyanonth, P. and Daorerk, V.","","",,58565,Aquarana catesbeianus,"","","","",25-28,"","","",Infofish International,"","",Published,Frog Farming in Thailand,journal article,"",3,1995
Assessment,,"",202022987,"Schwartz, A. and Henderson, R.W.","","",,58565,Aquarana catesbeianus,"","","","",1-264,"","","",Milwaukee Public Museum Contributions in Biology and Geology,"","",Published,West Indian amphibians and reptiles: a check-list,journal article,"",74,1988
Assessment,,"",202022987,"Arano, B., Llorente, G., García-Paris, M. and Herreo, P.","","",,58565,Aquarana catesbeianus,"","",1,"",196-198,"","","",Conservation Biology,"","",Published,Species translocation menaces iberian waterfrogs,journal article,"",9,1995
Assessment,,"",202022987,"Kiesecker, J.M. and Blaustein, A.R.","","",,58565,Aquarana catesbeianus,"","","","",776-787,"","","",Conservation Biology,"","",Published,"Effects of introduced bullfrogs and smallmouth bass on microhabitat use, growth, and survival of native red-legged frogs (<i>Rana aurora</i>)",journal article,"",12,1998
Assessment,,"",202022987,"Lawler, S.P., Dritz, D., Strange, T. and Holyoak, M.","","",,58565,Aquarana catesbeianus,"","","","",613-622,"","","",Conservation Biology,"","",Published,Effects of introduced mosquitofish and bullfrogs on the threatened California red-legged frog,journal article,"",13,1999
Assessment,,"",202022987,"Oliver, J.A. and Shaw, C.E.","","",,58565,Aquarana catesbeianus,"","","","",65-95,"","","",Zoologica,"","",Published,The amphibians and reptiles of the Hawaiian Islands,journal article,"",38,1953
Assessment,,"",202022987,"Smith, H.M. and Chiszar, D.","","",,58565,Aquarana catesbeianus,"","",3,"",59-65,"","","",Bulletin of the Maryland Herpetological Society,"","",Published,"Distributional and variational data on the frogs of the genus <i>Rana</i> in Chihuahua, Mexico, including a new species",journal article,"",39,2003
Assessment,,"",202022987,"Hecnar, S.J. and M'Closkey, R.T.","","",,58565,Aquarana catesbeianus,"","","","",145-150,"","","",American Midland Naturalist,"","",Published,Changes in the composition of a ranid frog community following bullfrog extinction,journal article,"",137,1997
Assessment,,"",202022987,"Dalbeck, L., Hachtel, M., Heyd, A., Schäfer, K., Schäfer, M. and Weddeling, K.","","",,58565,Aquarana catesbeianus,"","","","",235-292,"","","",Decheniana,"","",Published,"Amphibien im Rhein-Sieg-Kreis und in der Stadt Bonn: Verbreitung, Gewässerpräferenzen, Vergesellschaftung und Gefährdung",journal article,"",150,1997
Assessment,,"",202022987,"Willis, Y.L., Moyle, D.L. and Baskett, T.S.","","",,58565,Aquarana catesbeianus,"","","","",30-41,"","","",Copeia,"","",Published,"Emergence, breeding, hibernation, movements and transformation of the bullfrog, <i>Rana catesbeiana</i>, in Missouri",journal article,"",1956,1956
Assessment,,"",202022987,"Hammerson, G.A.","","",,58565,Aquarana catesbeianus,"","","","",115-116,"","","",Herpetological Review,"","",Published,Bullfrog eliminating leopard frogs in Colorado?,journal article,"",13,1982
Assessment,,"",202022987,"Bury, R.B. and Whelan, J.A.","","",,58565,Aquarana catesbeianus,"","","","",1-23,"","","",USFWS Resource Pub.,"","",Published,Ecology and management of the bullfrog,journal article,"",155,1984
Assessment,,"",202022987,"Inovejas, W.P.","","",,58565,Aquarana catesbeianus,"","","","",30-44,"","","",Habitat,"","",Published,The American bullfrog: tapped for lucrative farming in the Philippines,journal article,"",5,1985
Assessment,,,202022987,"Tinker, S.",,,,58565,Aquarana catesbeianus,,,,,190 pp.,Honolulu,Tongg Publ. Co,,,,,,"Animals of Hawaii. A natural history of  the amphibians, reptiles, and mammals living in the Hawaiian Islands",Book,,,1941
Assessment,,"",202022987,"McKeown, S.","","",,58565,Aquarana catesbeianus,"","","","",80 pp,Honolulu,Oriental Pub. Co.,"","","","",Published,Hawaiian Reptiles and Amphibians,book,"","",1978
Assessment,,"",202022987,"Hayes, M.P. and Jennings, M.R.","","",,58565,Aquarana catesbeianus,"","","","",490-509,"","","",Journal of Herpetology,"","",Published,Decline of ranid frog species in western North America: are bullfrogs (<i>Rana catesbeiana</i>) responsible?,journal article,"",20,1986
Assessment,,"",202022987,"Cisneros-Heredia, D.F.","","",,58565,Aquarana catesbeianus,"","",4,"",406,"","","",Herpetological Review,"","",Published,Geographic Distribution. <i>Rana catesbeiana</i>,journal article,"",35,2004
Assessment,,"",202022987,"Mazzoni, R., Cunningham, A.C., Daszak, P., Apolo, A., Perdomo, E. and Speranza, G.","","",,58565,Aquarana catesbeianus,"","",8,"",995-998,"","","",Emerging Infectious Diseases,"","",Published,Emerging Pathogen of Wild Amphibians in Frogs (<i>Rana catesbeiana</i>) Farmed for International Trade,journal article,"",9,2003
Assessment,,"",202022987,"García-París, M.","","",,58565,Aquarana catesbeianus,"","","","",89-92,"","","",Revista Española de Herpetología,"","",Published,Primeros datos sobre <i>Rana catesbeiana</i> en España,journal article,"",5,1991
Assessment,,,202022987,"Pleguezuelos, J.M.",,,,58565,Aquarana catesbeianus,,,,,,Las Palmas de Gran Canarias,Asociacion Herpetologica Española,,,,,,Distribución y Biogeografía de los Anfibios y Reptiles en España y Portugal,Book,,,1997
Assessment,,,202022987,"Laufer, G., Canavero, A., Núñez, D. and Maneyro, R.",,,,58565,Aquarana catesbeianus,,,,,1183-1189,,,,Biological Invasions,,,,Bullfrog (<i>Lithobates catesbeianus</i>) invasion in Uruguay,Journal Article,,10,2008
Assessment,,,202022987,"Mueses-Cisneros, J.J. and Ballén, G.",,,,58565,Aquarana catesbeianus,,,118,,165-166,,,,Revista de la Academia Colombiana de Ciencias,,,,Un nuevo caso de alerta sobre posible amenaza a una fauna nativa de anfibios en Colombia: Primer reporte de la rana toro (<i>Lithobates catesbeianus</i>) en la sabana de Bogotá,Journal Article,,31,2007
Assessment,,,202022987,"McLeod, D.S., Sheridan, J.A., Jiraungkoorskul, W. and Khonsue, W.",,,,58565,Aquarana catesbeianus,,,1,,199-204,,,,The Raffles Bulletin of Zoology,,,Published,A survey for chytrid fungus in Thai amphibians,journal article,,56,2008
Assessment,,"",202022987,"Gasc, J.P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, R., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.","","",,58565,Aquarana catesbeianus,"",Europe herpetology frog newt lizard snake salamander,"","",494,Paris,Societas Europea Herpetologica & Museum National d'Histoire Naturelle,"Gasc, J.-P. et al.","","","",Published,Atlas of Amphibians and Reptiles in Europe,book,"","",1997
Assessment,,"",202022987,"Pereyra, M.O., Baldo, D. and Kraukzuc, E.","","",,58565,Aquarana catesbeianus,"","",1,"",37-41,"","","",Cuadernos de Herpetología,"","",Published,"La ""rana toro"" en la selva atlántica interior Argentina: un nuevo problema de conservación",journal article,"",20,2006
Assessment,,"",202022987,IUCN,28 October 2024,"",,58565,Aquarana catesbeianus,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,,202049049,"MacKinnon, J., Meng, S., Cheung, C., Carey, G., Zhu, X. and Melville, D.",,,,136687833,Salamandrella keyserlingii,,,,,,Hong Kong,World Wide Fund for Nature International,,,,,,A Biodiversity Review of China,Book,,,1996
Assessment,,,202049049,"Fei, L., Ye, C.-Y., Huang, Y.-A. and Liu, M.-Y.",,,,136687833,Salamandrella keyserlingii,,,,,,Zhengzhou,Henan Science and Technical Press,,,,,,Atlas of Amphibians of China,Book,,,1999
Assessment,,,202049049,"Thorn, R.",,,,136687833,Salamandrella keyserlingii,,,,,376 pp,Paris,Éditions Paul Lechevalier,,,,,,"Les salamandres d’Europe, d’Asia, et d’Afrique du Nord",Book,,,1968
Assessment,,,202049049,"Zhao, E.-M.",,,,136687833,Salamandrella keyserlingii,,,,,,Beijing,Science Press,,,,,,China Red Data Book of Endangered Animals - Amphibia,Book,,,1998
Assessment,,"",202049049,"Sengoku, S., Hikida, T., Matsui, M. and Nakaya, K.","","",,136687833,Salamandrella keyserlingii,"","","","","",Tokyo,Heibonsha Limited,"","","","",Published,"The Encyclopedia of Animals in Japan.  Volume 5. Amphibians, Reptiles, Chondrichthyes",book,"","",1996
Assessment,,"",202049049,"Szyndlar, Z.","","",,136687833,Salamandrella keyserlingii,"","",1,"",1-18,"","","",Acta Zoologica Cracoviensia,"","",Published,A description of a small collection of amphibians and reptiles from the People's Democratic Republic of Korea with notes on the distribution of the herpetofauna in that country,journal article,"",27,1984
Assessment,,,202049049,"Kuzmin, S.L.",,,,136687833,Salamandrella keyserlingii,,"amphibians, systematics, distribution, ecology, conservation, USSR",,,,Sofia-Moscow,Pensoft,,,,,,The Amphibians of the Former Soviet Union,Book,,,1999
Assessment,,"",202049049,"Pestov, M. and Anufriev, V.","","",,136687833,Salamandrella keyserlingii,"","","","",1-2,"","","",FrogLog,"","",Published,The Frog Princess and other projects,journal article,"",46,2001
Assessment,,"",202049049,"Kuzmin, S.L.","","",,136687833,Salamandrella keyserlingii,"","amphibians,  conservation, USSR","","",24-30,"","","",Oryx,"","",Published,Threatened amphibians in the former Soviet Union: the current situation and the main threats,journal article,"",30,1996
Assessment,,,202049049,"Matsui, M.",,,,136687833,Salamandrella keyserlingii,,,,,,Tokyo,Japan Wildlife Research Center,Environment Agency,"Threatened Wildlife of Japan - Red Data Book, 2nd Edition: Reptilia/Amphibia",,,,Siberian salamander,Book Section,,,2000
Assessment,,"",202049049,"Garanin, V.I.","","",,136687833,Salamandrella keyserlingii,"","amphibians, systematics, distribution, ecology, conservation, Russia","","",79-132,"","","",Advances in Amphibian Research in the Former Soviet Union,"","",Published,The distribution of amphibians in the Volga-Kama region,journal article,"",5,2000
